Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
81,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000
82,1.000000,-2.000000,2.634595,2.634595,0.000000,0.000000
83,1.000000,-1.900000,2.821648,2.821731,0.000083,0.000030
84,1.000000,-1.800000,2.944884,2.944363,-0.000521,0.000177
85,1.000000,-1.700000,2.994732,2.992775,-0.001957,0.000654
86,1.000000,-1.600000,2.967320,2.964819,-0.002501,0.000843
87,1.000000,-1.500000,2.864776,2.861025,-0.003752,0.001310
88,1.000000,-1.400000,2.695067,2.691408,-0.003659,0.001358
89,1.000000,-1.300000,2.471372,2.466060,-0.005312,0.002149
90,1.000000,-1.200000,2.211066,2.205668,-0.005398,0.002442
91,1.000000,-1.100000,1.934367,1.928809,-0.005557,0.002873
92,1.000000,-1.000000,1.662765,1.655447,-0.007319,0.004401
93,1.000000,-0.900000,1.417357,1.409495,-0.007861,0.005546
94,1.000000,-0.800000,1.217201,1.208560,-0.008641,0.007099
95,1.000000,-0.700000,1.077845,1.068732,-0.009113,0.008455
96,1.000000,-0.600000,1.010112,0.999609,-0.010503,0.010398
97,1.000000,-0.500000,1.019263,1.008434,-0.010829,0.010624
98,1.000000,-0.400000,1.104586,1.092739,-0.011847,0.010725
99,1.000000,-0.300000,1.259456,1.248171,-0.011286,0.008961
100,1.000000,-0.200000,1.471843,1.461233,-0.010611,0.007209
101,1.000000,-0.100000,1.725252,1.714048,-0.011203,0.006494
102,1.000000,0.000000,2.000000,1.989516,-0.010484,0.005242
103,1.000000,0.100000,2.274748,2.263511,-0.011238,0.004940
104,1.000000,0.200000,2.528157,2.515617,-0.012539,0.004960
105,1.000000,0.300000,2.740544,2.726906,-0.013638,0.004976
106,1.000000,0.400000,2.895414,2.882792,-0.012622,0.004359
107,1.000000,0.500000,2.980737,2.968765,-0.011972,0.004017
108,1.000000,0.600000,2.989888,2.978450,-0.011438,0.003826
109,1.000000,0.700000,2.922155,2.909998,-0.012157,0.004160
110,1.000000,0.800000,2.782799,2.770269,-0.012530,0.004503
111,1.000000,0.900000,2.582643,2.571747,-0.010896,0.004219
112,1.000000,1.000000,2.337235,2.330232,-0.007003,0.002996
113,1.000000,1.100000,2.065633,2.056554,-0.009079,0.004395
114,1.000000,1.200000,1.788934,1.779793,-0.009141,0.005110
115,1.000000,1.300000,1.528628,1.520974,-0.007654,0.005007
116,1.000000,1.400000,1.304933,1.297307,-0.007626,0.005844
117,1.000000,1.500000,1.135224,1.129853,-0.005370,0.004730
118,1.000000,1.600000,1.032680,1.027293,-0.005388,0.005217
119,1.000000,1.700000,1.005268,1.001497,-0.003771,0.003751
120,1.000000,1.800000,1.055116,1.052781,-0.002335,0.002213
121,1.000000,1.900000,1.178352,1.176935,-0.001417,0.001203
122,1.000000,2.000000,1.365405,1.365405,0.000000,0.000000
123,-2.000000,-1.000000,2.063473,2.063473,0.000000,0.000000
124,-1.900000,-1.000000,2.111735,2.110684,-0.001051,0.000498
125,-1.800000,-1.000000,2.157564,2.155835,-0.001729,0.000801
126,-1.700000,-1.000000,2.199965,2.196963,-0.003002,0.001365
127,-1.600000,-1.000000,2.238014,2.231955,-0.006059,0.002707
128,-1.500000,-1.000000,2.270884,2.265370,-0.005513,0.002428
129,-1.400000,-1.000000,2.297858,2.290493,-0.007365,0.003205
130,-1.300000,-1.000000,2.318350,2.309522,-0.008828,0.003808
131,-1.200000,-1.000000,2.331914,2.321954,-0.009960,0.004271
132,-1.100000,-1.000000,2.338255,2.327884,-0.010371,0.004435
133,-0.900000,-1.000000,2.328875,2.317791,-0.011084,0.004759
134,-0.800000,-1.000000,2.313359,2.302325,-0.011034,0.004770
135,-0.700000,-1.000000,2.291023,2.277069,-0.013954,0.006091
136,-0.600000,-1.000000,2.262354,2.249737,-0.012617,0.005577
137,-0.500000,-1.000000,2.227975,2.215695,-0.012280,0.005512
138,-0.400000,-1.000000,2.188635,2.175728,-0.012907,0.005897
139,-0.300000,-1.000000,2.145190,2.132374,-0.012816,0.005974
140,-0.200000,-1.000000,2.098585,2.085792,-0.012793,0.006096
141,-0.100000,-1.000000,2.049835,2.036743,-0.013092,0.006387
142,0.100000,-1.000000,1.950165,1.937960,-0.012205,0.006258
143,0.200000,-1.000000,1.901415,1.889203,-0.012212,0.006422
144,0.300000,-1.000000,1.854810,1.842313,-0.012497,0.006738
145,0.400000,-1.000000,1.811365,1.800758,-0.010607,0.005856
146,0.500000,-1.000000,1.772025,1.761163,-0.010862,0.006130
147,0.600000,-1.000000,1.737646,1.726836,-0.010811,0.006221
148,0.700000,-1.000000,1.708977,1.699854,-0.009123,0.005339
149,0.800000,-1.000000,1.686641,1.679091,-0.007550,0.004477
150,0.900000,-1.000000,1.671125,1.664464,-0.006661,0.003986
151,1.100000,-1.000000,1.661745,1.656937,-0.004808,0.002893
152,1.200000,-1.000000,1.668086,1.663222,-0.004864,0.002916
153,1.300000,-1.000000,1.681650,1.677600,-0.004050,0.002408
154,1.400000,-1.000000,1.702142,1.697598,-0.004544,0.002670
155,1.500000,-1.000000,1.729116,1.724506,-0.004611,0.002667
156,1.600000,-1.000000,1.761986,1.758178,-0.003808,0.002161
157,1.700000,-1.000000,1.800035,1.797635,-0.002400,0.001333
158,1.800000,-1.000000,1.842436,1.840731,-0.001704,0.000925
159,1.900000,-1.000000,1.888265,1.887532,-0.000733,0.000388
160,2.000000,-1.000000,1.936527,1.936527,0.000000,0.000000
161,-2.000000,0.000000,2.000000,2.000000,0.000000,0.000000
162,-1.900000,0.000000,2.000000,1.997668,-0.002332,0.001166
163,-1.800000,0.000000,2.000000,1.996785,-0.003215,0.001608
164,-1.700000,0.000000,2.000000,1.994352,-0.005648,0.002824
165,-1.600000,0.000000,2.000000,1.993580,-0.006420,0.003210
166,-1.500000,0.000000,2.000000,1.992704,-0.007296,0.003648
167,-1.400000,0.000000,2.000000,1.990450,-0.009550,0.004775
168,-1.300000,0.000000,2.000000,1.990544,-0.009456,0.004728
169,-1.200000,0.000000,2.000000,1.988805,-0.011195,0.005598
170,-1.100000,0.000000,2.000000,1.988468,-0.011532,0.005766
171,-0.900000,0.000000,2.000000,1.986669,-0.013331,0.006666
172,-0.800000,0.000000,2.000000,1.984937,-0.015063,0.007532
173,-0.700000,0.000000,2.000000,1.984760,-0.015240,0.007620
174,-0.600000,0.000000,2.000000,1.982597,-0.017403,0.008702
175,-0.500000,0.000000,2.000000,1.979938,-0.020062,0.010031
176,-0.400000,0.000000,2.000000,1.981834,-0.018166,0.009083
177,-0.300000,0.000000,2.000000,1.982839,-0.017161,0.008581
178,-0.200000,0.000000,2.000000,1.981405,-0.018595,0.009297
179,-0.100000,0.000000,2.000000,1.982498,-0.017502,0.008751
180,0.100000,0.000000,2.000000,1.982091,-0.017909,0.008955
181,0.200000,0.000000,2.000000,1.981562,-0.018438,0.009219
182,0.300000,0.000000,2.000000,1.981481,-0.018519,0.009259
183,0.400000,0.000000,2.000000,1.979793,-0.020207,0.010104
184,0.500000,0.000000,2.000000,1.982324,-0.017676,0.008838
185,0.600000,0.000000,2.000000,1.982709,-0.017291,0.008646
186,0.700000,0.000000,2.000000,1.983341,-0.016659,0.008329
187,0.800000,0.000000,2.000000,1.985974,-0.014026,0.007013
