Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
81,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000
82,1.000000,-2.000000,2.634595,2.634595,0.000000,0.000000
83,1.000000,-1.900000,2.821648,2.821598,-0.000050,0.000018
84,1.000000,-1.800000,2.944884,2.943414,-0.001470,0.000499
85,1.000000,-1.700000,2.994732,2.992838,-0.001894,0.000632
86,1.000000,-1.600000,2.967320,2.965051,-0.002269,0.000765
87,1.000000,-1.500000,2.864776,2.860557,-0.004219,0.001473
88,1.000000,-1.400000,2.695067,2.691554,-0.003513,0.001303
89,1.000000,-1.300000,2.471372,2.466606,-0.004766,0.001928
90,1.000000,-1.200000,2.211066,2.205844,-0.005222,0.002362
91,1.000000,-1.100000,1.934367,1.929157,-0.005210,0.002693
92,1.000000,-1.000000,1.662765,1.656099,-0.006666,0.004009
93,1.000000,-0.900000,1.417357,1.409851,-0.007506,0.005296
94,1.000000,-0.800000,1.217201,1.209450,-0.007751,0.006368
95,1.000000,-0.700000,1.077845,1.068939,-0.008906,0.008263
96,1.000000,-0.600000,1.010112,1.000527,-0.009585,0.009489
97,1.000000,-0.500000,1.019263,1.008578,-0.010684,0.010482
98,1.000000,-0.400000,1.104586,1.092844,-0.011742,0.010630
99,1.000000,-0.300000,1.259456,1.248227,-0.011229,0.008916
100,1.000000,-0.200000,1.471843,1.459386,-0.012458,0.008464
101,1.000000,-0.100000,1.725252,1.713957,-0.011295,0.006547
102,1.000000,0.000000,2.000000,1.989583,-0.010417,0.005209
103,1.000000,0.100000,2.274748,2.263094,-0.011654,0.005123
104,1.000000,0.200000,2.528157,2.515643,-0.012514,0.004950
105,1.000000,0.300000,2.740544,2.726290,-0.014254,0.005201
106,1.000000,0.400000,2.895414,2.882876,-0.012537,0.004330
107,1.000000,0.500000,2.980737,2.969169,-0.011569,0.003881
108,1.000000,0.600000,2.989888,2.978562,-0.011326,0.003788
109,1.000000,0.700000,2.922155,2.910561,-0.011594,0.003968
110,1.000000,0.800000,2.782799,2.770504,-0.012295,0.004418
111,1.000000,0.900000,2.582643,2.571959,-0.010684,0.004137
112,1.000000,1.000000,2.337235,2.330363,-0.006872,0.002940
113,1.000000,1.100000,2.065633,2.056970,-0.008663,0.004194
114,1.000000,1.200000,1.788934,1.779276,-0.009658,0.005399
115,1.000000,1.300000,1.528628,1.521181,-0.007447,0.004871
116,1.000000,1.400000,1.304933,1.297611,-0.007322,0.005611
117,1.000000,1.500000,1.135224,1.129817,-0.005407,0.004763
118,1.000000,1.600000,1.032680,1.027620,-0.005060,0.004900
119,1.000000,1.700000,1.005268,1.001607,-0.003661,0.003642
120,1.000000,1.800000,1.055116,1.052782,-0.002334,0.002212
121,1.000000,1.900000,1.178352,1.176672,-0.001680,0.001425
122,1.000000,2.000000,1.365405,1.365405,0.000000,0.000000
123,-2.000000,-1.000000,2.063473,2.063473,0.000000,0.000000
124,-1.900000,-1.000000,2.111735,2.110950,-0.000784,0.000371
125,-1.800000,-1.000000,2.157564,2.155274,-0.002290,0.001062
126,-1.700000,-1.000000,2.199965,2.196980,-0.002985,0.001357
127,-1.600000,-1.000000,2.238014,2.233783,-0.004231,0.001890
128,-1.500000,-1.000000,2.270884,2.263037,-0.007847,0.003455
129,-1.400000,-1.000000,2.297858,2.290551,-0.007306,0.003180
130,-1.300000,-1.000000,2.318350,2.309541,-0.008809,0.003800
131,-1.200000,-1.000000,2.331914,2.322257,-0.009657,0.004141
132,-1.100000,-1.000000,2.338255,2.328005,-0.010250,0.004384
133,-0.900000,-1.000000,2.328875,2.317090,-0.011785,0.005060
134,-0.800000,-1.000000,2.313359,2.302491,-0.010867,0.004698
135,-0.700000,-1.000000,2.291023,2.280168,-0.010855,0.004738
136,-0.600000,-1.000000,2.262354,2.248310,-0.014044,0.006207
137,-0.500000,-1.000000,2.227975,2.215873,-0.012102,0.005432
138,-0.400000,-1.000000,2.188635,2.175426,-0.013209,0.006035
139,-0.300000,-1.000000,2.145190,2.132043,-0.013147,0.006128
140,-0.200000,-1.000000,2.098585,2.086029,-0.012556,0.005983
141,-0.100000,-1.000000,2.049835,2.037916,-0.011919,0.005815
142,0.100000,-1.000000,1.950165,1.938593,-0.011572,0.005934
143,0.200000,-1.000000,1.901415,1.889403,-0.012012,0.006318
144,0.300000,-1.000000,1.854810,1.842582,-0.012228,0.006593
145,0.400000,-1.000000,1.811365,1.800172,-0.011193,0.006180
146,0.500000,-1.000000,1.772025,1.761566,-0.010459,0.005902
147,0.600000,-1.000000,1.737646,1.727134,-0.010512,0.006050
148,0.700000,-1.000000,1.708977,1.699841,-0.009136,0.005346
149,0.800000,-1.000000,1.686641,1.679523,-0.007119,0.004221
150,0.900000,-1.000000,1.671125,1.664893,-0.006232,0.003729
151,1.100000,-1.000000,1.661745,1.657249,-0.004496,0.002706
152,1.200000,-1.000000,1.668086,1.663535,-0.004551,0.002728
153,1.300000,-1.000000,1.681650,1.676951,-0.004699,0.002794
154,1.400000,-1.000000,1.702142,1.698136,-0.004006,0.002354
155,1.500000,-1.000000,1.729116,1.724662,-0.004455,0.002576
156,1.600000,-1.000000,1.761986,1.757869,-0.004117,0.002337
157,1.700000,-1.000000,1.800035,1.798201,-0.001834,0.001019
158,1.800000,-1.000000,1.842436,1.840791,-0.001644,0.000893
159,1.900000,-1.000000,1.888265,1.887650,-0.000615,0.000326
160,2.000000,-1.000000,1.936527,1.936527,0.000000,0.000000
161,-2.000000,0.000000,2.000000,2.000000,0.000000,0.000000
162,-1.900000,0.000000,2.000000,1.997791,-0.002209,0.001104
163,-1.800000,0.000000,2.000000,1.995599,-0.004401,0.002201
164,-1.700000,0.000000,2.000000,1.994124,-0.005876,0.002938
165,-1.600000,0.000000,2.000000,1.993413,-0.006587,0.003293
166,-1.500000,0.000000,2.000000,1.990707,-0.009293,0.004647
167,-1.400000,0.000000,2.000000,1.991485,-0.008515,0.004258
168,-1.300000,0.000000,2.000000,1.990276,-0.009724,0.004862
169,-1.200000,0.000000,2.000000,1.989706,-0.010294,0.005147
170,-1.100000,0.000000,2.000000,1.988139,-0.011861,0.005930
171,-0.900000,0.000000,2.000000,1.986701,-0.013299,0.006650
172,-0.800000,0.000000,2.000000,1.985469,-0.014531,0.007265
173,-0.700000,0.000000,2.000000,1.984940,-0.015060,0.007530
174,-0.600000,0.000000,2.000000,1.982040,-0.017960,0.008980
175,-0.500000,0.000000,2.000000,1.982637,-0.017363,0.008681
176,-0.400000,0.000000,2.000000,1.982522,-0.017478,0.008739
177,-0.300000,0.000000,2.000000,1.980908,-0.019092,0.009546
178,-0.200000,0.000000,2.000000,1.981702,-0.018298,0.009149
179,-0.100000,0.000000,2.000000,1.982819,-0.017181,0.008590
180,0.100000,0.000000,2.000000,1.982038,-0.017962,0.008981
181,0.200000,0.000000,2.000000,1.981934,-0.018066,0.009033
182,0.300000,0.000000,2.000000,1.981809,-0.018191,0.009096
183,0.400000,0.000000,2.000000,1.981036,-0.018964,0.009482
184,0.500000,0.000000,2.000000,1.981920,-0.018080,0.009040
185,0.600000,0.000000,2.000000,1.983746,-0.016254,0.008127
186,0.700000,0.000000,2.000000,1.983826,-0.016174,0.008087
187,0.800000,0.000000,2.000000,1.985186,-0.014814,0.007407
